stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,platform_code
1,000001,"Herschel Street Stop 1 near North Quay",, -27.467834, 153.019079,1,https://translink.com.au/stop/000001/gtfs/,0,,
10,000010,"Ann Street Stop 10 at King George Square",, -27.468003, 153.023970,1,https://translink.com.au/stop/000010/gtfs/,0,,
100,000100,"Parliament Stop 94A Margaret St",, -27.473751, 153.026745,1,https://translink.com.au/stop/000100/gtfs/,0,,
1000,001000,"Handford Rd at Songbird Way",, -27.339069, 153.043907,2,https://translink.com.au/stop/001000/gtfs/,0,,
10000,010000,"Balcara Ave near Allira Cr",, -27.344106, 153.024982,2,https://translink.com.au/stop/010000/gtfs/,0,,
10001,010001,"Nudgee Rd at Golf Course, stop 35/32",, -27.372056, 153.099150,2,https://translink.com.au/stop/010001/gtfs/,0,,
10002,010002,"Nudgee Rd at Golf Course, stop 32/35",, -27.372637, 153.098032,2,https://translink.com.au/stop/010002/gtfs/,0,,
10003,010003,"Approach Rd near Mellifont St, stop 31",, -27.382612, 153.090391,2,https://translink.com.au/stop/010003/gtfs/,0,,
10005,010005,"Handford Rd at Songbird Way",, -27.339592, 153.042985,2,https://translink.com.au/stop/010005/gtfs/,0,,
10006,010006,"Redwood St at Farrant Street",, -27.402593, 153.007388,2,https://translink.com.au/stop/010006/gtfs/,0,,
10007,010007,"Ridge St at St Vincents, stop 19",, -27.385924, 153.062459,2,https://translink.com.au/stop/010007/gtfs/,0,,
10008,010008,"Ridge St at Scott Street, stop 18",, -27.387328, 153.063647,2,https://translink.com.au/stop/010008/gtfs/,0,,
10009,010009,"Ridge St at Scott Street, stop 18",, -27.386816, 153.063368,2,https://translink.com.au/stop/010009/gtfs/,0,,
1001,001001,"Queen Street station, 1e",, -27.470552, 153.024575,1,https://translink.com.au/stop/001001/gtfs/,0,place_qsbs,1e
10010,010010,"Saint Vincents Rd near Ridge St, stop 19",, -27.385663, 153.061812,2,https://translink.com.au/stop/010010/gtfs/,0,,
10011,010011,"Goggs Rd near Seventeen Mile Rocks Rd",, -27.535123, 152.949066,2,https://translink.com.au/stop/010011/gtfs/,0,,
10013,010013,"Sandgate Rd at Nundah, stop 3",, -27.398972, 153.059158,2,https://translink.com.au/stop/010013/gtfs/,0,,
10014,010014,"Bellwood St near Glen Ross Rd, stop 54a",, -27.554391, 152.946008,2,https://translink.com.au/stop/010014/gtfs/,0,,
10015,010015,"Bellwood St near Glen Ross Rd, stop 54a",, -27.554215, 152.945805,2,https://translink.com.au/stop/010015/gtfs/,0,,
10016,010016,"Ridley Rd at Ridley Road South",, -27.352058, 153.004353,2,https://translink.com.au/stop/010016/gtfs/,0,,
10017,010017,"Ridley Rd at Ridley Road South",, -27.351409, 153.004346,2,https://translink.com.au/stop/010017/gtfs/,0,,
10018,010018,"Dorville Rd at Dorville North",, -27.345541, 153.022563,2,https://translink.com.au/stop/010018/gtfs/,0,,
1002,001002,"Queen Street station, 1f",, -27.470675, 153.024755,1,https://translink.com.au/stop/001002/gtfs/,0,place_qsbs,1f
10020,010020,"Balcara Ave near Allira Cr",, -27.344441, 153.024334,2,https://translink.com.au/stop/010020/gtfs/,0,,
10021,010021,"Balcara Ave at Beams - Balcara",, -27.347847, 153.027001,2,https://translink.com.au/stop/010021/gtfs/,0,,
10022,010022,"Sinnamon Rd at Windermere",, -27.532714, 152.949326,2,https://translink.com.au/stop/010022/gtfs/,0,,
10023,010023,"Kenmore Rd at Norman Street",, -27.524412, 152.949985,2,https://translink.com.au/stop/010023/gtfs/,0,,
10025,010025,"Queen Elizabeth Dr at Hero",, -27.335511, 152.952920,2,https://translink.com.au/stop/010025/gtfs/,0,,
10027,010027,"Heidelberg St near Mowbray Tce, stop 14",, -27.481829, 153.046230,1,https://translink.com.au/stop/010027/gtfs/,0,,
10028,010028,"Taylors Rd near Mitcham St",, -27.417726, 152.979364,2,https://translink.com.au/stop/010028/gtfs/,0,,
10029,010029,"Handford Rd at Handford - Roghan",, -27.341952, 153.041359,2,https://translink.com.au/stop/010029/gtfs/,0,,
1003,001003,"Queen Street station, 1g",, -27.470652, 153.024996,1,https://translink.com.au/stop/001003/gtfs/,0,place_qsbs,1g
10031,010031,"Hamilton Rd at Trouts Rd, stop 46",, -27.381274, 153.001122,2,https://translink.com.au/stop/010031/gtfs/,0,,
10037,010037,"Avondale Rd at Avondale - Glen Ross, stop 61",, -27.547352, 152.943421,2,https://translink.com.au/stop/010037/gtfs/,0,,
10038,010038,"Avondale Rd at Avondale - Northbrook, stop 60",, -27.545250, 152.944985,2,https://translink.com.au/stop/010038/gtfs/,0,,
1004,001004,"Queen Street station, 1h",, -27.470526, 153.025195,1,https://translink.com.au/stop/001004/gtfs/,0,place_qsbs,1h
10042,010042,"Tarragindi Rd at Sharon Street, stop 41",, -27.542069, 153.032086,2,https://translink.com.au/stop/010042/gtfs/,0,,
10043,010043,"Queen Elizabeth Dr at Corso Street",, -27.337510, 152.950051,2,https://translink.com.au/stop/010043/gtfs/,0,,
10044,010044,"Tarragindi Rd at Sharon Street, stop 41",, -27.542030, 153.032237,2,https://translink.com.au/stop/010044/gtfs/,0,,
10045,010045,"Glen Ross Rd at St Amand Street, stop 53",, -27.551250, 152.942862,2,https://translink.com.au/stop/010045/gtfs/,0,,
10046,010046,"Glen Ross Rd at Wanata Street, stop 54",, -27.549000, 152.943339,2,https://translink.com.au/stop/010046/gtfs/,0,,
10047,010047,"Blunder Rd near Rosella St, stop 60A",, -27.598757, 152.987852,2,https://translink.com.au/stop/010047/gtfs/,0,,
10048,010048,"Blunder Rd at Flamingo Street Stop 60b",, -27.601299, 152.988476,2,https://translink.com.au/stop/010048/gtfs/,0,,
10049,010049,"Wallaroo Way near Brushtail Cr, stop 61",, -27.606422, 152.985126,2,https://translink.com.au/stop/010049/gtfs/,0,,
1005,001005,"Queen Elizabeth Dr at Hero Street",, -27.335962, 152.952169,2,https://translink.com.au/stop/001005/gtfs/,0,,
10050,010050,"Blunder Rd at Doolandella North, stop 61a",, -27.605895, 152.987748,2,https://translink.com.au/stop/010050/gtfs/,0,,
10052,010052,"Azalea St at Barberry St, stop 65",, -27.590417, 152.968959,2,https://translink.com.au/stop/010052/gtfs/,0,,
10053,010053,"Rosemary St at Rosemary - Fir, stop 73",, -27.581266, 152.974839,2,https://translink.com.au/stop/010053/gtfs/,0,,
10054,010054,"Rosemary St at Holly St, stop 74",, -27.584504, 152.975612,2,https://translink.com.au/stop/010054/gtfs/,0,,
10055,010055,"Rosemary St at Inala School, stop 75",, -27.585864, 152.975937,2,https://translink.com.au/stop/010055/gtfs/,0,,
10056,010056,"Days Rd at Yarradale Street, stop 2A",, -27.424844, 153.007958,1,https://translink.com.au/stop/010056/gtfs/,0,,
10057,010057,"Days Rd at Wilston Road, stop 1A",, -27.425459, 153.011306,1,https://translink.com.au/stop/010057/gtfs/,0,,
10058,010058,"Gympie Rd at Aspley South, stop 41",, -27.369999, 153.018788,2,https://translink.com.au/stop/010058/gtfs/,0,,
10059,010059,"Gympie Rd near Albany Creek Rd, stop 42",, -27.366169, 153.017008,2,https://translink.com.au/stop/010059/gtfs/,0,,
1006,001006,"Queen Street station, 1i",, -27.470372, 153.025416,1,https://translink.com.au/stop/001006/gtfs/,0,place_qsbs,1i
10060,010060,"Gympie Rd near Gayford St",, -27.362386, 153.016959,2,https://translink.com.au/stop/010060/gtfs/,0,,
10061,010061,"Gympie Rd at Gayford Street, stop 44",, -27.359794, 153.016650,2,https://translink.com.au/stop/010061/gtfs/,0,,
10062,010062,"Gympie Rd at Brickfield Street, stop 45",, -27.357899, 153.016768,2,https://translink.com.au/stop/010062/gtfs/,0,,
10063,010063,"Queen Elizabeth Dr at Corso Street",, -27.337395, 152.949970,2,https://translink.com.au/stop/010063/gtfs/,0,,
10064,010064,"Gympie Rd at Brickfield Street, stop 45/44",, -27.358884, 153.017047,2,https://translink.com.au/stop/010064/gtfs/,0,,
10065,010065,"Tarragindi Rd at Davey Street, stop 40",, -27.541173, 153.031658,2,https://translink.com.au/stop/010065/gtfs/,0,,
10067,010067,"Gympie Rd at Aspley",, -27.361871, 153.017315,2,https://translink.com.au/stop/010067/gtfs/,0,,
10070,010070,"Englefield Rd at Idriess Street",, -27.557877, 152.974401,2,https://translink.com.au/stop/010070/gtfs/,0,,
10071,010071,"Queen Elizabeth Dr at Eatons Hill",, -27.334101, 152.955919,2,https://translink.com.au/stop/010071/gtfs/,0,,
10072,010072,"Englefield Rd at Idriess Street",, -27.557644, 152.974913,2,https://translink.com.au/stop/010072/gtfs/,0,,
10073,010073,"Englefield Rd at Lucock Street",, -27.558152, 152.972385,2,https://translink.com.au/stop/010073/gtfs/,0,,
10074,010074,"Englefield Rd at Englefield West",, -27.558746, 152.970057,2,https://translink.com.au/stop/010074/gtfs/,0,,
10075,010075,"Dowse St near Charlotte St, stop 5",, -27.461167, 153.009160,1,https://translink.com.au/stop/010075/gtfs/,0,,
10076,010076,"Dowse St near Charlotte St, stop 5",, -27.461278, 153.009262,1,https://translink.com.au/stop/010076/gtfs/,0,,
10077,010077,"Enoggera Rd at Newmarket, stop 20",, -27.437667, 153.007261,1,https://translink.com.au/stop/010077/gtfs/,0,,
10078,010078,"Roma St at Upper Roma Street, stop 3",, -27.466129, 153.015439,1,https://translink.com.au/stop/010078/gtfs/,0,,
10079,010079,"Mollison St near Melbourne St, stop 5",, -27.477055, 153.011924,1,https://translink.com.au/stop/010079/gtfs/,0,,
1008,001008,"Queen Street station, 3b",, -27.470357, 153.025136,1,https://translink.com.au/stop/001008/gtfs/,0,place_qsbs,3b
10082,010082,"Enoggera interchange, platform B1",, -27.420314, 152.991869,1/2,https://translink.com.au/stop/010082/gtfs/,0,place_inteno,B1
10083,010083,"Enoggera interchange, platform C",, -27.420451, 152.992231,1/2,https://translink.com.au/stop/010083/gtfs/,0,place_inteno,C
10089,010089,"Ernest St at Brisbane State High, stop 3",, -27.480558, 153.019475,1,https://translink.com.au/stop/010089/gtfs/,0,,
1009,001009,"Queen Street station, 3a",, -27.470371, 153.024839,1,https://translink.com.au/stop/001009/gtfs/,0,place_qsbs,3a
10090,010090,"Albany Creek Rd at Bangalow Street",, -27.359727, 153.002627,2,https://translink.com.au/stop/010090/gtfs/,0,,
10093,010093,"Englefield Rd at Englefield West",, -27.558645, 152.969912,2,https://translink.com.au/stop/010093/gtfs/,0,,
10096,010096,"Tingal Rd at Wynnum North State School, stop 10/5",, -27.434340, 153.166395,2,https://translink.com.au/stop/010096/gtfs/,0,,
10097,010097,"Manly Rd at Preston Rd",, -27.459064, 153.176892,2,https://translink.com.au/stop/010097/gtfs/,0,,
10098,010098,"Tingal Rd at Wynnum North State School, stop 10/5",, -27.434820, 153.166316,2,https://translink.com.au/stop/010098/gtfs/,0,,
10099,010099,"Manly Rd near Fisher St Stop 70",, -27.458586, 153.177174,2,https://translink.com.au/stop/010099/gtfs/,0,,
1010,001010,"Queen Street station, 2a",, -27.470161, 153.024770,1,https://translink.com.au/stop/001010/gtfs/,0,place_qsbs,2a
10100,010100,"Hamilton Rd at Unmack Street, stop 50",, -27.387543, 153.041435,2,https://translink.com.au/stop/010100/gtfs/,0,,
10101,010101,"Old Northern Rd at Everton Junction",, -27.399706, 152.986175,2,https://translink.com.au/stop/010101/gtfs/,0,,
10104,010104,"Hamilton Rd at Corrie Street, stop 51",, -27.387041, 153.038887,2,https://translink.com.au/stop/010104/gtfs/,0,,
10106,010106,"Nudgee Rd near Allen St, stop 29",, -27.436780, 153.070797,1,https://translink.com.au/stop/010106/gtfs/,0,,
10107,010107,"Osborne Rd at Osborne North, stop 51",, -27.402675, 152.979186,2,https://translink.com.au/stop/010107/gtfs/,0,,
10108,010108,"Whites Rd at Curtis Street, stop 71",, -27.460225, 153.177578,2,https://translink.com.au/stop/010108/gtfs/,0,,
10109,010109,"Whites Rd at Curtis Street, stop 71",, -27.460666, 153.177886,2,https://translink.com.au/stop/010109/gtfs/,0,,
10110,010110,"Whites Rd at Gannon Avenue, stop 72",, -27.461492, 153.179042,2,https://translink.com.au/stop/010110/gtfs/,0,,
10111,010111,"Whites Rd at Manly Gardens, stop 73",, -27.463601, 153.180486,2,https://translink.com.au/stop/010111/gtfs/,0,,
10112,010112,"Whites Rd at Manly Gardens, stop 73",, -27.463498, 153.180593,2,https://translink.com.au/stop/010112/gtfs/,0,,
10113,010113,"Whites Rd at Gannon Avenue, stop 72",, -27.461867, 153.179271,2,https://translink.com.au/stop/010113/gtfs/,0,,
10114,010114,"Whites Rd at Muriel Ave",, -27.464672, 153.181086,2,https://translink.com.au/stop/010114/gtfs/,0,,
10115,010115,"Whites Rd at Muriel Ave",, -27.464888, 153.181061,2,https://translink.com.au/stop/010115/gtfs/,0,,
10116,010116,"Whites Rd at Hindes Street, stop 75",, -27.466314, 153.181848,2,https://translink.com.au/stop/010116/gtfs/,0,,
10117,010117,"Whites Rd at Hindes Street, stop 75",, -27.466511, 153.181784,2,https://translink.com.au/stop/010117/gtfs/,0,,
10119,010119,"Albany Creek Rd at Bangalow Street",, -27.359460, 153.002571,2,https://translink.com.au/stop/010119/gtfs/,0,,
10120,010120,"Andrew St near Ronald St Stop 100",, -27.445804, 153.170164,2,https://translink.com.au/stop/010120/gtfs/,0,place_wynsta,
10121,010121,"Oceana Tce at Lota House, stop 81",, -27.463224, 153.188246,2,https://translink.com.au/stop/010121/gtfs/,0,,
10122,010122,"Creek Rd at Fursden Road, stop 47",, -27.485727, 153.098928,2,https://translink.com.au/stop/010122/gtfs/,0,,
10123,010123,"Creek Rd at Carindale Tennis Centre, stop 46",, -27.487765, 153.100114,2,https://translink.com.au/stop/010123/gtfs/,0,,
10125,010125,"Stanley Rd at Pembroke Street, stop 42",, -27.488892, 153.092815,2,https://translink.com.au/stop/010125/gtfs/,0,,
10126,010126,"Stanley Rd at Pembroke Street, stop 42",, -27.488806, 153.093113,2,https://translink.com.au/stop/010126/gtfs/,0,,
10127,010127,"Douglas St at Douglas St Central",, -27.562761, 152.970352,2,https://translink.com.au/stop/010127/gtfs/,0,,
10128,010128,"Douglas St at Douglas St Central",, -27.563508, 152.970407,2,https://translink.com.au/stop/010128/gtfs/,0,,
10129,010129,"Douglas St at Douglas St South",, -27.565391, 152.971001,2,https://translink.com.au/stop/010129/gtfs/,0,,
1013,001013,"Queen Street station, 2c",, -27.469899, 153.025115,1,https://translink.com.au/stop/001013/gtfs/,0,place_qsbs,2c
10130,010130,"Strathmore St near Caithness St",, -27.403857, 153.030209,2,https://translink.com.au/stop/010130/gtfs/,0,,
10131,010131,"Douglas St at Douglas St South",, -27.565368, 152.970850,2,https://translink.com.au/stop/010131/gtfs/,0,,
10132,010132,"Crichton St near Park Rd, stop 27",, -27.523766, 153.018463,1,https://translink.com.au/stop/010132/gtfs/,0,,
10133,010133,"Moggill Rd at Stamford Road, stop 22/23",, -27.497417, 152.974393,1/2,,0,,
10135,010135,"Tarragindi Rd at Davey Street, stop 40",, -27.541276, 153.031491,2,https://translink.com.au/stop/010135/gtfs/,0,,
10136,010136,"Stanley Rd at Arrol Street, stop 38",, -27.487280, 153.082346,1,https://translink.com.au/stop/010136/gtfs/,0,,
10137,010137,"Albany Creek Rd at Leitchs Road",, -27.346127, 152.976062,2,https://translink.com.au/stop/010137/gtfs/,0,,
10138,010138,"South Pine Rd at Hylacola",, -27.345073, 152.962301,2,https://translink.com.au/stop/010138/gtfs/,0,,
10139,010139,"Buzacott St near Buckley St, stop 48a",, -27.507704, 153.098240,2,https://translink.com.au/stop/010139/gtfs/,0,,
1014,001014,"Goggs Rd at Windermere Village Shopping",, -27.535238, 152.949178,2,https://translink.com.au/stop/001014/gtfs/,0,,
10140,010140,"Old Cleveland Rd at Belmont Primary School",, -27.502254, 153.114637,2,https://translink.com.au/stop/010140/gtfs/,0,,
10141,010141,"Heidelberg St at Heath Street, stop 15",, -27.480224, 153.046532,1,https://translink.com.au/stop/010141/gtfs/,0,,
10143,010143,"Byron St near Apollo Rd, stop 41",, -27.443898, 153.063369,1,https://translink.com.au/stop/010143/gtfs/,0,,
10144,010144,"Apollo Rd at Shakespeare Street, stop 39",, -27.446394, 153.063316,1,https://translink.com.au/stop/010144/gtfs/,0,,
10145,010145,"Heidelberg St at Heath Street, stop 15",, -27.480203, 153.046649,1,https://translink.com.au/stop/010145/gtfs/,0,,
10146,010146,"Heidelberg St near Mowbray Tce, stop 14",, -27.481976, 153.046325,1,https://translink.com.au/stop/010146/gtfs/,0,,
10148,010148,"Albany Creek Rd at Hawkins",, -27.348010, 152.978164,2,https://translink.com.au/stop/010148/gtfs/,0,,
10149,010149,"Albany Creek Rd at Hawkins",, -27.346884, 152.977335,2,https://translink.com.au/stop/010149/gtfs/,0,,
1015,001015,"Queen Street station, 2d",, -27.469813, 153.025228,1,https://translink.com.au/stop/001015/gtfs/,0,place_qsbs,2d
10150,010150,"Hampden St at Hopetoun Street, stop 30",, -27.428782, 153.074426,1,https://translink.com.au/stop/010150/gtfs/,0,,
10151,010151,"Gerler Rd at Dorames Street, stop 37/36",, -27.419184, 153.072921,1,https://translink.com.au/stop/010151/gtfs/,0,,
10152,010152,"Waterworks Rd at Girraween Grove, stop 21/22",, -27.448078, 152.981618,1,https://translink.com.au/stop/010152/gtfs/,0,,
10153,010153,"Waterworks Rd at Ashgrove, stop 17",, -27.445489, 152.993111,1,https://translink.com.au/stop/010153/gtfs/,0,,
10154,010154,"Kaloma Rd at Kaloma - Harward, stop 38",, -27.436464, 152.942708,2,https://translink.com.au/stop/010154/gtfs/,0,,
10155,010155,"Kaloma Rd at Woorama Rd, stop 39",, -27.435988, 152.940412,2,https://translink.com.au/stop/010155/gtfs/,0,,
10156,010156,"Hilder Rd at Kaloma - Hilder, stop 41",, -27.436321, 152.935247,2,https://translink.com.au/stop/010156/gtfs/,0,,
10160,010160,"Waterworks Rd at Girraween Grove, stop 21",, -27.447500, 152.982734,1,https://translink.com.au/stop/010160/gtfs/,0,,
10161,010161,"Koorong St at Devonhill St, stop 37",, -27.453547, 152.950020,2,https://translink.com.au/stop/010161/gtfs/,0,,
10162,010162,"Musgrave Rd at Red Hill Shops, stop 8",, -27.455011, 153.007047,1,https://translink.com.au/stop/010162/gtfs/,0,,
10163,010163,"Lutwyche Rd at Old Council Chambers, stop 16",, -27.429326, 153.032396,1,https://translink.com.au/stop/010163/gtfs/,0,,
10164,010164,"Lutwyche Rd at Maygar Street, stop 17",, -27.427683, 153.032368,1,https://translink.com.au/stop/010164/gtfs/,0,,
10165,010165,"Carberry St near Thomas St, stop 25C",, -27.427037, 153.014822,1,https://translink.com.au/stop/010165/gtfs/,0,,
10166,010166,"Days Rd at Yarradale Street, stop 2A",, -27.424990, 153.008154,1,https://translink.com.au/stop/010166/gtfs/,0,,
10167,010167,"Queen Elizabeth Dr at Eatonvale",, -27.343729, 152.950269,2,https://translink.com.au/stop/010167/gtfs/,0,,
10168,010168,"Grange Rd at Raymont Road, stop 27",, -27.420919, 153.015186,1,https://translink.com.au/stop/010168/gtfs/,0,,
10174,010174,"Lutwyche Rd at Lutwyche, stop 20",, -27.421776, 153.033784,1,https://translink.com.au/stop/010174/gtfs/,0,,
10175,010175,"Albany Creek Rd at Pinnaroo",, -27.353055, 152.991885,2,https://translink.com.au/stop/010175/gtfs/,0,,
10177,010177,"Carwoola St at Bardon, stop 22",, -27.464557, 152.968109,1,https://translink.com.au/stop/010177/gtfs/,0,,
10178,010178,"Albany Creek Rd at Pinnaroo",, -27.352974, 152.991045,2,https://translink.com.au/stop/010178/gtfs/,0,,
10179,010179,"Latrobe Tce at Old Ithaca Fire Station, stop 9",, -27.458818, 152.999818,1,https://translink.com.au/stop/010179/gtfs/,0,,
10180,010180,"Latrobe Tce at Paddington Central, stop 10",, -27.459242, 152.998070,1,https://translink.com.au/stop/010180/gtfs/,0,,
10181,010181,"MacGregor Tce at Bardon, stop 15",, -27.458126, 152.986375,1,https://translink.com.au/stop/010181/gtfs/,0,,
10182,010182,"Old Cleveland Rd at Burke Street Stop 25",, -27.492161, 153.063752,1,https://translink.com.au/stop/010182/gtfs/,0,,
10183,010183,"Zahel St at Williams Field, stop 40",, -27.492969, 153.100686,2,https://translink.com.au/stop/010183/gtfs/,0,,
10185,010185,"Old Cleveland Rd at Coorparoo, stop 23",, -27.494888, 153.058817,1,https://translink.com.au/stop/010185/gtfs/,0,,
10186,010186,"Queen Elizabeth Dr at Saraband Dr",, -27.341392, 152.948815,2,https://translink.com.au/stop/010186/gtfs/,0,,
10187,010187,"Jones Rd at Hill Crescent, stop 35/36",, -27.496928, 153.088418,2,https://translink.com.au/stop/010187/gtfs/,0,,
10188,010188,"Jones Rd at Hill Crescent, stop 35/36",, -27.496744, 153.088576,2,https://translink.com.au/stop/010188/gtfs/,0,,
10189,010189,"Old Cleveland Rd at Stones Corner Library, stop 17",, -27.498482, 153.043671,1,https://translink.com.au/stop/010189/gtfs/,0,,
1019,001019,"Burilda St at Derby Street, stop 45",, -27.419561, 153.068326,1,https://translink.com.au/stop/001019/gtfs/,0,,
10190,010190,"Old Cleveland Rd at Coorparoo Stop 23",, -27.494703, 153.058566,1,https://translink.com.au/stop/010190/gtfs/,0,,
10192,010192,"Chapel Hill Rd near Neptune St, stop 1",, -27.506499, 152.952289,2,https://translink.com.au/stop/010192/gtfs/,0,,
10193,010193,"Bedivere St at Lindisfarne Street",, -27.493604, 153.108084,2,https://translink.com.au/stop/010193/gtfs/,0,,
10194,010194,"Bedivere St at Lindisfarne Street",, -27.493423, 153.107995,2,https://translink.com.au/stop/010194/gtfs/,0,,
10195,010195,"Gallipoli Rd at Buzacott Street, stop 48a",, -27.507674, 153.097374,2,https://translink.com.au/stop/010195/gtfs/,0,,
10196,010196,"Edmondstone Rd at Parkview, stop 14",, -27.442960, 153.041118,1,https://translink.com.au/stop/010196/gtfs/,0,,
10197,010197,"Edmondstone Rd at Parkview, stop 14",, -27.443455, 153.041287,1,https://translink.com.au/stop/010197/gtfs/,0,,
10198,010198,"Albany Creek Rd at Aspley Bowl",, -27.362708, 153.008572,2,https://translink.com.au/stop/010198/gtfs/,0,,
10199,010199,"Albany Creek Rd at Aspley Bowl",, -27.362408, 153.008554,2,https://translink.com.au/stop/010199/gtfs/,0,,
1020,001020,"Upper Roma St near Quay St, stop 3",, -27.466210, 153.013906,1,https://translink.com.au/stop/001020/gtfs/,0,,
10200,010200,"Pinelands Rd at Barney Street, stop 70/71",, -27.593948, 153.059661,2,https://translink.com.au/stop/010200/gtfs/,0,,
10201,010201,"Pinelands Rd at Barney Street, stop 70/71",, -27.594033, 153.059318,2,https://translink.com.au/stop/010201/gtfs/,0,,
10204,010204,"Compton Rd at Sunnybank Hills Shops, stop 83",, -27.611476, 153.057082,2,https://translink.com.au/stop/010204/gtfs/,0,,
10209,010209,"Compton Rd at Frizzell Street, stop 85",, -27.611499, 153.062691,2,https://translink.com.au/stop/010209/gtfs/,0,,
1021,001021,"Wickham St at Light Street, stop 7",, -27.452271, 153.038857,1,https://translink.com.au/stop/001021/gtfs/,0,,
10210,010210,"Compton Rd at Kyabra Street, stop 86",, -27.611233, 153.068824,2,https://translink.com.au/stop/010210/gtfs/,0,,
10211,010211,"Compton Rd near Kyabra Street, stop 86",, -27.611610, 153.069371,2,https://translink.com.au/stop/010211/gtfs/,0,,
10212,010212,"Eisenhower St at Park, stop 87",, -27.612344, 153.071125,2,https://translink.com.au/stop/010212/gtfs/,0,,
10213,010213,"Ian Lynas Memorial Park",, -27.612354, 153.070748,2,https://translink.com.au/stop/010213/gtfs/,0,,
10214,010214,"Eisenhower St near Hoover Ct, stop 88",, -27.614124, 153.071373,2,https://translink.com.au/stop/010214/gtfs/,0,,
10215,010215,"Roosevelt Dr near Penson St, stop 88",, -27.614436, 153.070360,2,https://translink.com.au/stop/010215/gtfs/,0,,
10216,010216,"Harrison St at Washington Place, stop 90",, -27.618659, 153.071322,2,https://translink.com.au/stop/010216/gtfs/,0,,
10217,010217,"Harrison St at Truman Court, stop 89",, -27.616026, 153.071822,2,https://translink.com.au/stop/010217/gtfs/,0,,
1022,001022,"Grey St at South Brisbane station",, -27.474847, 153.018788,1,https://translink.com.au/stop/001022/gtfs/,0,,
10221,010221,"Gowan Rd at Calam North, stop 35",, -27.615961, 153.061242,2,https://translink.com.au/stop/010221/gtfs/,0,,
10223,010223,"Appleby Rd at Quandeine Street, stop 34",, -27.405852, 153.008664,2,https://translink.com.au/stop/010223/gtfs/,0,,
10225,010225,"Gowan Rd at Pennant Hills",, -27.621529, 153.060232,2,https://translink.com.au/stop/010225/gtfs/,0,,
10226,010226,"Stanley Rd at Sage Street, stop 41",, -27.488648, 153.091103,2,https://translink.com.au/stop/010226/gtfs/,0,,
10227,010227,"Stanley Rd at Lunga Street, stop 40",, -27.488282, 153.088507,1/2,https://translink.com.au/stop/010227/gtfs/,0,,
10228,010228,"Stanley St E at Coorparoo Secondary College",, -27.487205, 153.054765,1,https://translink.com.au/stop/010228/gtfs/,0,,
10229,010229,"Stringybark Dr at Martindale Street, stop 47",, -27.373884, 153.005958,2,https://translink.com.au/stop/010229/gtfs/,0,,
10230,010230,"Perth St at St Thomas Primary, stop 31",, -27.486446, 153.073022,1,https://translink.com.au/stop/010230/gtfs/,0,,
10231,010231,"Oateson Skyline Dr at Darcy Road, stop 40",, -27.478969, 153.071086,1,https://translink.com.au/stop/010231/gtfs/,0,,
10233,010233,"Creek Rd at Carindale Tennis Centre, stop 46",, -27.487520, 153.099605,2,https://translink.com.au/stop/010233/gtfs/,0,,
10234,010234,"Creek Rd at Fursden Road, stop 47",, -27.485915, 153.098672,2,https://translink.com.au/stop/010234/gtfs/,0,,
10235,010235,"Creek Rd near Foxmont Dr, stop 50",, -27.480290, 153.095559,2,https://translink.com.au/stop/010235/gtfs/,0,,
10236,010236,"Felstead St at Heflin Street",, -27.400825, 152.995507,2,https://translink.com.au/stop/010236/gtfs/,0,,
10237,010237,"Felstead St at Heflin Street",, -27.400674, 152.995357,2,https://translink.com.au/stop/010237/gtfs/,0,,
10239,010239,"Old Northern Rd at Hamilton Road",, -27.379129, 152.981012,2,https://translink.com.au/stop/010239/gtfs/,0,,
1024,001024,"Grand Ave at Grand Avenue Cascade",, -27.627832, 152.966164,2,https://translink.com.au/stop/001024/gtfs/,0,,
10240,010240,"Oxford St at Wambool Street, stop 31",, -27.451234, 153.058865,1,https://translink.com.au/stop/010240/gtfs/,0,,
10241,010241,"Nottingham Rd at Avondale",, -27.628634, 153.034699,2,https://translink.com.au/stop/010241/gtfs/,0,,
10244,010244,"Nottingham Rd at Avondale",, -27.628514, 153.033491,2,https://translink.com.au/stop/010244/gtfs/,0,,
10245,010245,"Indooroopilly Rd at Jack Cook Park, stop 18/19",, -27.494259, 152.990764,1,https://translink.com.au/stop/010245/gtfs/,0,,
10246,010246,"Indooroopilly Rd at Jack Cook Park, stop 18/19",, -27.493965, 152.990954,1,https://translink.com.au/stop/010246/gtfs/,0,,
10249,010249,"Arnica Cr at Mantias Street, stop 56",, -27.306492, 153.019112,2,https://translink.com.au/stop/010249/gtfs/,0,,
10250,010250,"Arnica Cr near Korina St, stop 57",, -27.305887, 153.016431,2,https://translink.com.au/stop/010250/gtfs/,0,,
10251,010251,"Coronation Dr at Chasely Street, stop 8",, -27.477880, 153.000034,1,https://translink.com.au/stop/010251/gtfs/,0,,
10252,010252,"Felstead St at Sizer Street",, -27.400581, 152.993878,2,https://translink.com.au/stop/010252/gtfs/,0,,
10253,010253,"Felstead St at Sizer Street",, -27.400439, 152.993788,2,https://translink.com.au/stop/010253/gtfs/,0,,
10254,010254,"England Rd near Pylara Cr",, -27.394089, 152.932531,2,https://translink.com.au/stop/010254/gtfs/,0,,
